_id,AÑO,CVE_ENT,ENTIDAD,CULTIVO,VARIEDAD,UNIDAD_MEDIDA,TIPO_TECNOLOGIA,TIPO_PRODUCCION,TIPO_MERCADO,SUPERFICIE_SEMBRADA,SUPERFICIE_COSECHADA,SUPERFICIE_SINIESTRADA,VOLUMEN_PRODUCCION,RENDIMIENTO,PRECIO_MEDIO_RURAL,VALOR_PRODUCCION
108071,2023,11,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,361915,296446.75,65468.25,1715650.25,5.79,7784.63,13355694930
108236,2023,12,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,508861.67,501369.67,7492,1417023.8,2.83,5260.3,7453972260
108369,2023,13,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,198993.52,175683.52,23310,575940.35,3.28,7328.53,4220796700
108530,2023,14,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,430204.84,411425.59,18779.25,2756229.92,6.7,7136.43,19669652000
108730,2023,15,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,450312.05,450312.05,0,1742549.63,3.87,7636.71,13307345760
108948,2023,16,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,473717.25,386634.95,87082.3,1821957.21,4.71,6556.82,11946247720
109099,2023,17,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,26355.7,17949,8406.7,75629.38,4.21,5556.98,420271060
109235,2023,18,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,27417.5,27327.5,90,151666.97,5.55,6569.08,996312580
109331,2023,19,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,24973.8,11426.3,13547.5,23568.08,2.06,5727.26,134980450
109441,2023,20,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,517546.88,470045.73,47501.15,708191.74,1.51,5092.52,3606482520
109640,2023,21,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,499633.91,499633.91,0,1092602.06,2.19,6330.25,6916445750
109783,2023,22,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,76096.55,53363.55,22733,240273.72,4.5,6861.22,1648571790
109833,2023,23,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,54872,54872,0,61241.63,1.12,7593.9,465062630
109948,2023,24,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,84860.3,44577.05,40283.25,99870.26,2.24,6779.09,677029720
110132,2023,25,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,536367.2,534404.2,1963,6591166.83,12.33,5698.33,37558660570
110345,2023,26,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,44912,44378,534,500185.07,11.27,5973.43,2987822550
110472,2023,27,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,89719,89298,421,179808.06,2.01,4509.52,810847820
110553,2023,28,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,72411.63,54791.15,17620.48,225254.47,4.11,6197.05,1395913610
110658,2023,29,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,119392,119392,0,343553.3,2.88,6400.29,2198842280
110766,2023,30,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,598901.83,587121.33,11780.5,1343227.67,2.29,4745.34,6374067360
110868,2023,31,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,102267.45,101946.45,321,153287.51,1.5,5246.4,804207630
110983,2023,32,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,63115.63,49839.63,13276,207674.6,4.17,7445.43,1546225910
111078,2024,1,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,28652,28652,0,48675.65,1.7,3393.77,165193840
111202,2024,2,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,309,309,0,3085.57,9.99,4879.28,15055350
111337,2024,3,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,4971,4971,0,33373.54,6.71,3944,131625400
111412,2024,4,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,145041,145041,0,457364.7,3.15,5468.62,2501155670
111479,2024,5,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,14672.15,14643.15,29,14863.08,1.02,4879.67,72526920
111561,2024,6,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,12451.5,12451.5,0,50415.92,4.05,6142.86,309698070
111654,2024,7,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,593990.49,593990.49,0,1232254.69,2.07,5100.76,6285434700
111757,2024,8,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,68756,60867,7889,107360.88,1.76,5351.02,574490170
111845,2024,9,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3165,3165,0,4055.76,1.28,7284.71,29545050
111941,2024,10,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,102387.13,85158.84,17228.29,232231.16,2.73,6572.25,1526281180
112078,2024,11,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,320320,320320,0,1728940.55,5.4,5366.67,9278650060
112237,2024,12,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,507329.07,507329.07,0,1431755.09,2.82,5252.09,7519699880
112367,2024,13,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,213506.74,212650.7,856.04,658176.82,3.1,5799.46,3817072550
112528,2024,14,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,424869.78,424869.78,0,3097991.51,7.29,6526.54,20219170910
112721,2024,15,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,460477.14,460477.14,0,1681442.55,3.65,7606.63,12790117310
112923,2024,16,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,448390.3,436313.3,12077,1966052.23,4.51,6100.52,11993935600
113068,2024,17,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,25840.5,25840.5,0,152525.4,5.9,5189.57,791541510
113202,2024,18,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,23808.55,23808.55,0,121808.1,5.12,5298.68,645421940
113286,2024,19,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,31835,30165.5,1669.5,31280.83,1.04,5911.36,184912260
113388,2024,20,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,514586.24,508643.99,5942.25,771280.94,1.52,4910.98,3787748490
113580,2024,21,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,490436.94,490066.94,370,1043105.53,2.13,6277.87,6548485460
113714,2024,22,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,72539.55,69039.55,3500,260306.19,3.77,4756.77,1238215710
113760,2024,23,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,48460,48460,0,47608.55,0.98,7322.56,348616390
113858,2024,24,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,132361.72,118118.72,14243,157842.83,1.34,6766,1067965139
114018,2024,25,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,286100.27,285353.36,746.91,3310962.52,11.6,4572.94,15140840440
114208,2024,26,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,15287,14394,893,168489.69,11.71,5323.93,897027070
114317,2024,27,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,89869,88603,1266,176990.16,2,4509.94,798215350
114389,2024,28,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,84294.59,79222.07,5072.52,221004.08,2.79,5279.92,1166882990
114485,2024,29,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,119538,119538,0,354969.67,2.97,6172.26,2190964380
114591,2024,30,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,598868.87,595613.87,3255,1356201.63,2.28,4490.4,6089894540
114690,2024,31,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,100741.6,100741.6,0,158934.11,1.58,5417.3,860994270
114801,2024,32,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,144403.92,144363.92,40,323512.19,2.24,6202.66,2006636630
