AÑO,ENTIDAD,CULTIVO,VARIEDAD,UNIDAD_MEDIDA,TIPO_TECNOLOGIA,TIPO_PRODUCCION,TIPO_MERCADO,SUPERFICIE_SEMBRADA,SUPERFICIE_COSECHADA,SUPERFICIE_SINIESTRADA,VOLUMEN_PRODUCCION,RENDIMIENTO,PRECIO_MEDIO_RURAL,VALOR_PRODUCCION,TASA_SINIESTRO,EFICIENCIA_COSECHA,PRECIO_X_HECTAREA,VALOR_X_TONELADA
2019,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,63400.66,62007.86,1392.8,692412.19,11.17,3613.23,2501842550,0.021968226,0.978031774,39460.82817,3613.227188
2019,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,82265,77179.5,5085.5,146997.43,1.9,3998.79,587812320,0.061818513,0.938181487,7145.351243,3998.793176
2019,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,76924.48,62681.98,14242.5,267086.43,4.26,3554.55,949372450,0.185149123,0.814850877,12341.61674,3554.551424
2019,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,104782.27,104566.27,216,309754.25,2.96,3170.45,982059360,0.002061417,0.997938583,9372.381034,3170.446765
2019,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,574332.8,510627.49,63705.31,1113138.53,2.18,4234.28,4713344010,0.11092055,0.88907945,8206.642577,4234.283409
2019,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,105716.06,103965.07,1750.99,137503.88,1.32,4562.62,627378140,0.016563141,0.983436859,5934.558477,4562.62136
2019,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,136141,88337.4,47803.6,267096.17,3.02,4122.96,1101227850,0.351133017,0.648866983,8088.87734,4122.963837
2020,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,39953,39953,0,74004.13,1.85,3641.69,269500270,0,1,6745.432633,3641.692295
2020,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,1488.75,1488.75,0,16767.8,11.26,4492.17,75323850,0,1,50595.36524,4492.172497
2020,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,4884,4813,71,41055.88,8.53,3968.64,162936030,0.014537265,0.985462735,33361.1855,3968.640546
2020,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,163976,162670,1306,456089.33,2.8,4159.94,1897303130,0.00796458,0.99203542,11570.61479,4159.93755
2020,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,25127,25127,0,21614.77,0.86,3616.71,78174300,0,1,3111.16727,3616.707464
2020,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,11669.5,11669.5,0,49707.09,4.26,3951.88,196436390,0,1,16833.31677,3951.878696
2020,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,598149.59,595397.44,2752.15,1109619.15,1.86,4258.33,4725129900,0.004601107,0.995398893,7899.578933,4258.334853
2020,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,73176.1,27580.1,45596,130209.21,4.72,4137.95,538799730,0.623099619,0.376900381,7363.056107,4137.954066
2020,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3413.7,3413.7,0,4495.92,1.32,5180.42,23290740,0,1,6822.726074,5180.416911
2020,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,139247.8,135435.8,3812,119026.27,0.88,3954.33,470668570,0.027375657,0.972624343,3380.079039,3954.325125
2020,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,389506.75,383441.75,6065,1723360.82,4.49,4537.87,7820381710,0.015570975,0.984429025,20077.65388,4537.866719
2020,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,495002.7,493466.7,1536,1416255.44,2.87,4361.81,6177439000,0.003103013,0.996896987,12479.60668,4361.811313
2020,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,225287.05,208738.11,16548.94,624235.4,2.99,4378.93,2733485240,0.073457129,0.926542871,12133.34384,4378.933396
2020,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,466581.43,466581.43,0,3090262.09,6.62,4378.89,13531930480,0,1,29002.29115,4378.894115
2020,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,475369.87,460880.87,14489,1741667.38,3.78,4632.47,8068213480,0.030479424,0.969520576,16972.49655,4632.465173
2020,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,444830.73,444830.73,0,1948716.49,4.38,4438.47,8649313250,0,1,19444.05516,4438.466701
2020,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,25165.04,25165.04,0,103144.41,4.1,3673.42,378893150,0,1,15056.33013,3673.423989
2020,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,25672,25667,5,108914.62,4.24,4488.99,488916790,0.000194765,0.999805235,19044.74875,4488.991377
2020,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,59710.4,54145.4,5565,52872.55,0.98,4640.2,245339210,0.093199845,0.906800155,4108.818732,4640.200066
2020,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,511945.71,511178.38,767.33,729406.04,1.43,4215.46,3074779710,0.00149885,0.99850115,6006.065975,4215.456881
2020,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,505815.49,505815.49,0,1022407.81,2.02,4160.51,4253735429,0,1,8409.658291,4160.507566
2020,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,92099.09,72732.09,19367,207778.92,2.86,4074.5,846594530,0.21028438,0.78971562,9192.213843,4074.49673
2020,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,57361,39368.5,17992.5,45044.54,1.14,4879.38,219789270,0.31367131,0.68632869,3831.684768,4879.376502
2020,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,226923.83,167261.71,59662.12,179951.08,1.08,4702.28,846181080,0.262916944,0.737083056,3728.921198,4702.283976
2020,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,566316.38,562088.77,4227.61,6209518.97,11.05,3702.16,22988654910,0.007465103,0.992534897,40593.30742,3702.163569
2020,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,55714.49,54484.19,1230.3,634400.19,11.64,3744.47,2375494860,0.022082227,0.977917773,42636.9309,3744.473752
2020,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,88671,78032.75,10638.25,149737.65,1.92,4006.72,599957470,0.1199744,0.8800256,6766.106957,4006.724227
2020,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,114912.65,88744.15,26168.5,243945.39,2.75,4108.66,1002288690,0.227725146,0.772274854,8722.17889,4108.660098
2020,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,129076,128651,425,340470.05,2.65,3497.91,1190934180,0.003292634,0.996707366,9226.612074,3497.911725
2020,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,586174.99,583270.49,2904.5,1290602.32,2.21,4477.88,5779159590,0.004955005,0.995044995,9859.102979,4477.877887
2020,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,100922.96,65624.43,35298.53,95157.1,1.45,4547.87,432762110,0.349757181,0.650242819,4288.044168,4547.869891
2020,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,196235.5,185140.5,11095,416054.02,2.25,4866.22,2024608740,0.056539209,0.943460791,10317.23995,4866.216026
2021,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,40039,40039,0,73513.37,1.84,3635.29,267242650,0,1,6674.558555,3635.293145
2021,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,2069,2069,0,23670.21,11.44,5250.95,124291090,0,1,60073.02562,5250.950034
2021,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,5587.5,5587.5,0,29282.33,5.24,3974.13,116371840,0,1,20827.17494,3974.13184
2021,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,140044,139353,691,344891.61,2.47,5831.82,2011345230,0.004934164,0.995065836,14362.2378,5831.818379
2021,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,25330.2,25330.2,0,22869.48,0.9,4138.16,94637670,0,1,3736.159604,4138.164488
2021,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,12224.61,12224.61,0,51557.66,4.22,4198.11,216444930,0,1,17705.67159,4198.113918
2021,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,596783.52,595093.52,1690,1136586.73,1.91,4468.68,5079037230,0.002831848,0.997168152,8510.686136,4468.675461
2021,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,47530.7,47530.7,0,81092.56,1.71,5599.84,454105620,0,1,9553.943451,5599.843192
2021,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3410,3410,0,4200.13,1.23,5258.92,22088130,0,1,6477.457478,5258.915795
2021,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,110191.25,107890.25,2301,265209.5,2.46,5617.01,1489683590,0.020881876,0.979118124,13519.07334,5617.006895
2021,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,395788.5,394653.5,1135,1881165.14,4.77,5991.67,11271313430,0.002867693,0.997132307,28478.12261,5991.666117
2021,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,505838.98,505053.98,785,1457188.17,2.89,4676.24,6814155910,0.001551877,0.998448123,13470.99804,4676.23609
2021,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,210232.8,201342.55,8890.25,617696.87,3.07,4459.69,2754733670,0.042287645,0.957712355,13103.25349,4459.685331
2021,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,459706.75,457161.75,2545,3091895.96,6.76,5779.11,17868411960,0.005536138,0.994463862,38869.15291,5779.111649
2021,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,467593.75,467593.75,0,1868710.52,4,6141.69,11477034240,0,1,24544.88376,6141.686536
2021,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,443665.25,443665.25,0,1788203.12,4.03,5101.6,9122696120,0,1,20562.11551,5101.599487
2021,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,24983.5,24983.5,0,100694.05,4.03,3830.79,385737750,0,1,15439.7002,3830.789903
2021,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,23375,23375,0,103636.13,4.43,6077.59,629857770,0,1,26945.78695,6077.588675
2021,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,54466,50878,3588,53546.6,1.05,4150.28,222233390,0.065875959,0.934124041,4080.222341,4150.28013
2021,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,514551.62,514551.62,0,758714.06,1.47,4256.61,3229547200,0,1,6276.429953,4256.606501
2021,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,499391.9,483766.9,15625,1111872.9,2.3,5440.11,6048716330,0.031288053,0.968711947,12112.16347,5440.1149
2021,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,96610.9,87560.9,9050,222324.99,2.54,5430.35,1207301800,0.09367473,0.90632527,12496.53818,5430.346809
2021,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,54320,54320,0,50347.76,0.93,5296.98,266691070,0,1,4909.629418,5296.979846
2021,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,246781.11,203318.55,43462.56,236455.64,1.16,5709.26,1349987470,0.176117856,0.823882144,5470.384139,5709.263141
2021,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,481385.54,481133.54,252,5453336.91,11.33,5968.93,32550595310,0.000523489,0.999476511,67618.55645,5968.931655
2021,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,69824.5,69824.5,0,788867.77,11.3,5035.59,3972416970,0,1,56891.44885,5035.592936
2021,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,89803,87099,2704,169900.15,1.95,4503.36,765120810,0.030110353,0.969889647,8519.991648,4503.355706
2021,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,92844.3,79004.3,13840,210369.53,2.66,5210.8,1096194360,0.149066771,0.850933229,11806.803,5210.803865
2021,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,119303,119303,0,353029.02,2.96,3516.14,1241298200,0,1,10404.58496,3516.136435
2021,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,594122.78,558850.78,35272,1285497.17,2.3,4494.97,5778272750,0.0593682,0.9406318,9725.721592,4494.971195
2021,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,102140.62,97782.15,4358.47,132986.21,1.36,4575.11,608426620,0.04267127,0.95732873,5956.754717,4575.110607
2021,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,195724.46,195615.46,109,466509.21,2.38,5842,2725347020,0.000556905,0.999443095,13924.40689,5842.000461
2022,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,28765,28765,0,70886.55,2.46,4440.81,314794050,0,1,10943.64853,4440.814936
2022,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,1469.5,1469.5,0,16460.37,11.2,5215,85840800,0,1,58414.97108,5214.998205
2022,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,5679,5679,0,45573.35,8.02,3966.65,180773420,0,1,31831.91055,3966.647613
2022,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,144187.2,139030.8,5156.4,336900.39,2.42,6787.1,2286577900,0.035761843,0.964238157,15858.39728,6787.103749
2022,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,15457,15207,250,16395.73,1.08,5542.42,90872030,0.016173902,0.983826098,5879.021155,5542.420496
2022,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,11365.1,11365.1,0,49653.35,4.37,5593.86,277753840,0,1,24439.19015,5593.859025
2022,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,593066.15,593066.15,0,1221861.47,2.06,4826.07,5896793580,0,1,9942.89352,4826.073761
2022,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,42165,42145,20,81224.02,1.93,6938.09,563539280,0.000474327,0.999525673,13365.09617,6938.086541
2022,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3463,3463,0,4954.9,1.43,5561.64,27557360,0,1,7957.655212,5561.637975
2022,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,83182.87,80534.3,2648.57,261506.64,3.25,6846.42,1790383380,0.03184033,0.96815967,21523.46246,6846.416519
2022,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,368021,368021,0,1850520.24,5.03,7450.91,13788068130,0,1,37465.43847,7450.914522
2022,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,509365.6,509365.6,0,1483451.64,2.91,5049.21,7490255820,0,1,14705.06807,5049.207954
2022,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,211012.39,204496.98,6515.41,603376.91,2.95,7066.28,4263630120,0.030876907,0.969123093,20205.59134,7066.279881
2022,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,449102.15,448677.15,425,3192743.93,7.12,7000.95,22352253330,0.000946333,0.999053667,49770.97823,7000.953982
2022,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,448835.36,443975.36,4860,1716289.28,3.87,7729.06,13265295350,0.010828024,0.989171976,29554.92488,7729.055646
2022,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,458568.7,458568.7,0,1983973.22,4.33,6786.29,13463821390,0,1,29360.53287,6786.291899
2022,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,25120,25120,0,124756.4,4.97,6000.95,748656770,0,1,29803.21537,6000.948809
2022,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,24966.45,23542.45,1424,111617.38,4.74,7021.42,783712870,0.057036543,0.942963457,31390.64104,7021.423277
2022,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,34751.8,26330.8,8421,31605.46,1.2,5052.41,159683630,0.242318384,0.757681616,4594.974361,5052.406451
2022,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,519494.8,519271.8,223,770846.94,1.48,4919.33,3792047880,0.000429263,0.999570737,7299.491506,4919.326631
2022,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,456797.17,450836.17,5961,698134.95,1.55,6185.41,4318249180,0.013049555,0.986950445,9453.318592,6185.407535
2022,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,64233.42,51140.42,13093,206628.6,4.04,6673.34,1378903480,0.203834702,0.796165298,21467.07244,6673.3428
2022,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,55478,55478,0,49597.7,0.89,6964.8,345438310,0,1,6226.581888,6964.805021
2022,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,153403,132302,21101,159347.17,1.2,6617.23,1054437260,0.137552721,0.862447279,6873.641715,6617.232424
2022,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,448619.89,448619.89,0,5222894.85,11.64,6775.08,35385522190,0,1,78876.40067,6775.07842
2022,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,17716,17709,7,180855.83,10.21,6636.09,1200175820,0.000395123,0.999604877,67745.30481,6636.09141
2022,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,88430,85809,2621,169173.66,1.97,4557.25,770967120,0.029639263,0.970360737,8718.388782,4557.252707
2022,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,78234.28,61471.63,16762.65,204437.92,3.33,6892.25,1409038220,0.214262213,0.785737787,18010.49642,6892.254725
2022,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,119173,119173,0,361413.41,3.03,5803.95,2097626220,0,1,17601.52232,5803.952377
2022,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,599790,599360,430,1353531.25,2.26,4745.82,6423612740,0.000716918,0.999283082,10709.76965,4745.81783
2022,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,102018.04,102018.04,0,142707.97,1.4,4904.41,699897770,0,1,6860.529471,4904.405619
2022,Zacatecas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,164803.13,161531.95,3271.18,368643.26,2.28,7202.06,2654989930,0.019849016,0.980150984,16110.06981,7202.057431
2023,Aguascalientes,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,9915,7243,2672,51930.81,7.17,4637.36,240821950,0.269490671,0.730509329,24288.64851,4637.361713
2023,Baja California,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,1438.2,1438.2,0,17241.38,11.99,6104.84,105255890,0,1,73185.85037,6104.841376
2023,Baja California Sur,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,5337.25,5337.25,0,34125,6.39,3915.6,133619720,0,1,25035.31219,3915.59619
2023,Campeche,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,157552,157552,0,471604.33,2.99,7124.57,3359978360,0,1,21326.15492,7124.570633
2023,Coahuila,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,15456,7395,8061,13627.25,1.84,5860.52,79862790,0.521545031,0.478454969,5167.105978,5860.521382
2023,Colima,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,12340.38,9988.38,2352,39615.42,3.97,5919.22,234492280,0.190593807,0.809406193,19002.03073,5919.217315
2023,Chiapas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,594643.69,594643.69,0,1173023.89,1.97,5134.56,6022957880,0,1,10128.68375,5134.556876
2023,Chihuahua,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,78677.6,48841.1,29836.5,78450.32,1.61,6855.42,537810210,0.379224837,0.620775163,6835.620431,6855.424044
2023,Ciudad de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,3341,3223,118,4379.98,1.36,6419.59,28117670,0.035318767,0.964681233,8415.944328,6419.588674
2023,Durango,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,102383.75,72226.25,30157.5,336916.73,4.66,7091.87,2389371270,0.294553579,0.705446421,23337.40725,7091.874808
2023,Guanajuato,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,361915,296446.75,65468.25,1715650.25,5.79,7784.63,13355694930,0.180893994,0.819106006,36902.84992,7784.625643
2023,Guerrero,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,508861.67,501369.67,7492,1417023.8,2.83,5260.3,7453972260,0.014723058,0.985276942,14648.32724,5260.301387
2023,Hidalgo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,198993.52,175683.52,23310,575940.35,3.28,7328.53,4220796700,0.117139493,0.882860507,21210.72435,7328.530984
2023,Jalisco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,430204.84,411425.59,18779.25,2756229.92,6.7,7136.43,19669652000,0.04365188,0.95634812,45721.59625,7136.433669
2023,Estado de México,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,450312.05,450312.05,0,1742549.63,3.87,7636.71,13307345760,0,1,29551.38722,7636.709756
2023,Michoacán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,473717.25,386634.95,87082.3,1821957.21,4.71,6556.82,11946247720,0.183827589,0.816172411,25218.09734,6556.821233
2023,Morelos,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,26355.7,17949,8406.7,75629.38,4.21,5556.98,420271060,0.318970849,0.681029151,15946.1164,5556.981427
2023,Nayarit,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,27417.5,27327.5,90,151666.97,5.55,6569.08,996312580,0.003282575,0.996717425,36338.56406,6569.080796
2023,Nuevo León,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,24973.8,11426.3,13547.5,23568.08,2.06,5727.26,134980450,0.542468507,0.457531493,5404.882317,5727.256951
2023,Oaxaca,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,517546.88,470045.73,47501.15,708191.74,1.51,5092.52,3606482520,0.091781347,0.908218653,6968.417083,5092.522711
2023,Puebla,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,499633.91,499633.91,0,1092602.06,2.19,6330.25,6916445750,0,1,13843.02709,6330.251427
2023,Querétaro,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,76096.55,53363.55,22733,240273.72,4.5,6861.22,1648571790,0.298738905,0.701261095,21664.21198,6861.223899
2023,Quintana Roo,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,54872,54872,0,61241.63,1.12,7593.9,465062630,0,1,8475.408769,7593.896995
2023,San Luis Potosí,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,84860.3,44577.05,40283.25,99870.26,2.24,6779.09,677029720,0.474700773,0.525299227,7978.167883,6779.092394
2023,Sinaloa,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,536367.2,534404.2,1963,6591166.83,12.33,5698.33,37558660570,0.003659806,0.996340194,70024.15616,5698.332562
2023,Sonora,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,44912,44378,534,500185.07,11.27,5973.43,2987822550,0.011889918,0.988110082,66526.15225,5973.434093
2023,Tabasco,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,89719,89298,421,179808.06,2.01,4509.52,810847820,0.004692429,0.995307571,9037.637736,4509.518761
2023,Tamaulipas,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,72411.63,54791.15,17620.48,225254.47,4.11,6197.05,1395913610,0.243337707,0.756662293,19277.47808,6197.051761
2023,Tlaxcala,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,119392,119392,0,343553.3,2.88,6400.29,2198842280,0,1,18416.99846,6400.294452
2023,Veracruz,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,598901.83,587121.33,11780.5,1343227.67,2.29,4745.34,6374067360,0.019670169,0.980329831,10642.92517,4745.336552
2023,Yucatán,Maíz grano,Maíz grano blanco,Tonelada,Cielo abierto,Convencional,Nacional,102267.45,101946.45,321,153287.51,1.5,5246.4,804207630,0.003138829,0.996861171,7863.769264,5246.400245
